2011.03.24,00:00,0.830,0.900,0.830,0.870,14009
2011.03.25,00:00,0.870,0.890,0.860,0.880,4819
2011.03.26,00:00,0.880,0.910,0.840,0.860,11756
2011.03.27,00:00,0.830,0.870,0.820,0.820,5337
2011.03.28,00:00,0.820,0.850,0.760,0.800,12565
2011.03.29,00:00,0.800,0.800,0.770,0.790,4215
2011.03.30,00:00,0.790,0.800,0.770,0.790,3218
2011.03.31,00:00,0.790,0.800,0.770,0.790,6875
2011.04.01,00:00,0.790,0.800,0.770,0.770,3186
2011.04.02,00:00,0.770,0.800,0.770,0.780,2493
2011.04.03,00:00,0.780,0.800,0.780,0.780,3931
2011.04.04,00:00,0.780,0.790,0.560,0.680,31155
2011.04.05,00:00,0.680,0.750,0.580,0.710,9730
2011.04.06,00:00,0.710,0.750,0.690,0.740,8703
2011.04.07,00:00,0.740,0.790,0.720,0.750,10832
2011.04.08,00:00,0.750,0.800,0.730,0.750,18207
2011.04.09,00:00,0.750,0.770,0.720,0.730,12119
2011.04.10,00:00,0.730,0.760,0.710,0.740,5348
2011.04.11,00:00,0.740,0.800,0.710,0.770,14645
2011.04.12,00:00,0.770,0.900,0.770,0.860,1
2011.04.13,00:00,0.860,1.000,0.860,0.920,1
2011.04.14,00:00,0.920,1.000,0.910,1.000,31111
2011.04.15,00:00,1.000,1.090,0.910,0.990,1
2011.04.16,00:00,0.980,1.100,0.950,1.050,28869
2011.04.17,00:00,1.050,1.140,1.030,1.110,24225
2011.04.18,00:00,1.110,1.200,1.110,1.160,27478
2011.04.19,00:00,1.160,1.200,1.140,1.200,12556
2011.04.20,00:00,1.180,1.200,1.130,1.140,21344
2011.04.21,00:00,1.140,1.210,1.140,1.210,1
2011.04.22,00:00,1.210,1.410,1.190,1.410,1
2011.04.23,00:00,1.390,1.950,1.320,1.700,1084
2011.04.24,00:00,1.700,1.950,1.600,1.630,21541
2011.04.25,00:00,1.630,1.700,1.520,1.560,13471
2011.04.26,00:00,1.560,1.800,1.530,1.800,24054
2011.04.27,00:00,1.780,1.950,1.720,1.900,1
2011.04.28,00:00,1.890,2.650,1.660,2.210,1
2011.04.29,00:00,2.210,2.950,2.210,2.880,1
2011.04.30,00:00,2.880,4.150,2.750,3.500,1
2011.05.01,00:00,3.500,3.870,2.500,3.030,1
2011.05.02,00:00,3.030,3.500,3.030,3.200,18333
2011.05.03,00:00,3.200,3.490,3.110,3.410,16919
2011.05.04,00:00,3.410,3.580,3.250,3.410,17278
2011.05.05,00:00,3.400,3.450,3.330,3.330,15350
2011.05.06,00:00,3.330,3.610,3.290,3.450,23014
2011.05.07,00:00,3.450,3.700,3.430,3.640,17833
2011.05.08,00:00,3.640,3.940,3.630,3.870,21132
2011.05.09,00:00,3.870,3.900,3.690,3.800,11520
2011.05.10,00:00,3.800,5.990,3.800,5.810,1
2011.05.11,00:00,5.750,6.070,4.600,5.500,1
2011.05.12,00:00,5.490,6.490,5.220,6.300,31722
2011.05.13,00:00,6.300,8.450,6.300,8.200,1
2011.05.14,00:00,8.120,8.900,5.830,7.200,1
2011.05.15,00:00,7.000,7.780,6.200,6.990,18294
2011.05.16,00:00,6.990,8.500,6.750,8.030,1
2011.05.17,00:00,7.900,8.390,6.980,7.190,1
2011.05.18,00:00,7.190,7.500,6.600,6.880,25403
2011.05.19,00:00,6.700,7.340,6.610,6.810,24436
2011.05.20,00:00,6.810,7.100,5.580,5.590,1
2011.05.21,00:00,5.590,6.520,5.580,6.120,31111
2011.05.22,00:00,6.120,6.760,5.990,6.690,23872
2011.05.23,00:00,6.690,7.450,6.690,7.150,1
2011.05.24,00:00,7.150,7.510,6.960,7.420,29282
2011.05.25,00:00,7.420,9.330,7.220,8.400,1
2011.05.26,00:00,8.250,8.990,8.010,8.800,28644
2011.05.27,00:00,8.700,8.830,8.500,8.500,14431
2011.05.28,00:00,8.500,8.700,8.110,8.300,12247
2011.05.29,00:00,8.300,8.490,8.100,8.430,7487
2011.05.30,00:00,8.430,9.000,8.250,8.800,17680
2011.05.31,00:00,8.800,9.500,8.100,8.740,1
2011.06.01,00:00,8.740,9.700,8.300,9.570,1
2011.06.02,00:00,9.570,10.890,9.500,10.600,1
2011.06.03,00:00,10.600,14.500,10.580,14.290,7444
2011.06.04,00:00,14.270,18.890,14.040,18.890,1
2011.06.05,00:00,18.890,19.000,16.200,16.700,24278
2011.06.06,00:00,16.700,19.230,16.450,18.550,1
2011.06.07,00:00,18.260,24.320,18.260,23.920,1
2011.06.08,00:00,23.920,31.910,22.210,29.600,1
2011.06.09,00:00,29.600,31.500,26.150,28.920,1
2011.06.10,00:00,28.920,29.400,20.010,23.950,26672
2011.06.11,00:00,23.930,23.990,13.000,14.650,1
2011.06.12,00:00,14.650,24.990,10.250,18.550,20122
2011.06.13,00:00,18.550,24.500,16.000,19.840,7885
2011.06.14,00:00,19.800,20.500,18.000,19.280,1
2011.06.15,00:00,19.280,20.000,19.020,19.490,27711
2011.06.16,00:00,19.490,19.890,17.000,17.000,1
2011.06.17,00:00,17.000,18.340,13.000,15.680,1
2011.06.18,00:00,15.680,16.950,15.050,16.890,1
2011.06.19,00:00,16.850,18.880,16.850,17.510,30176
2011.06.26,00:00,17.510,17.510,14.010,16.450,15053
2011.06.27,00:00,16.450,18.000,15.000,16.750,31452
2011.06.28,00:00,16.750,17.520,16.500,16.950,24398
2011.06.29,00:00,16.950,17.200,16.670,16.850,21043
2011.06.30,00:00,16.850,17.000,15.730,16.100,1
2011.07.01,00:00,16.100,16.740,15.260,15.400,1
2011.07.02,00:00,15.370,15.800,15.270,15.400,19453
2011.07.03,00:00,15.400,15.690,15.310,15.440,16792
2011.07.04,00:00,15.440,15.490,13.140,13.860,1
2011.07.05,00:00,13.860,15.000,11.000,12.910,18545
2011.07.06,00:00,12.910,16.500,12.670,14.780,1
2011.07.07,00:00,14.780,15.900,14.500,14.780,1
2011.07.08,00:00,14.780,15.640,13.900,14.310,1
2011.07.09,00:00,14.310,14.700,14.020,14.380,11909
2011.07.10,00:00,14.380,15.680,14.350,14.900,1
2011.07.11,00:00,14.900,15.200,13.800,14.210,1
2011.07.12,00:00,14.210,14.640,13.900,14.010,26356
2011.07.13,00:00,14.030,14.150,13.910,13.950,10338
2011.07.14,00:00,13.950,14.070,13.700,13.990,17661
2011.07.15,00:00,14.000,14.090,13.500,13.810,24819
2011.07.16,00:00,13.810,13.810,13.500,13.720,17264
2011.07.17,00:00,13.720,13.750,13.020,13.160,1
2011.07.18,00:00,13.160,13.920,12.510,13.480,10360
2011.07.19,00:00,13.480,14.700,13.440,13.850,2039
2011.07.20,00:00,13.850,14.000,13.400,13.690,23177
2011.07.21,00:00,13.720,13.780,13.400,13.610,25018
2011.07.22,00:00,13.610,13.810,13.450,13.700,15165
2011.07.23,00:00,13.700,13.760,13.510,13.680,22455
2011.07.24,00:00,13.690,14.100,13.600,13.980,26623
2011.07.25,00:00,13.980,14.720,13.760,14.050,31577
2011.07.26,00:00,14.030,14.050,13.770,13.880,16793
2011.07.27,00:00,13.880,14.130,13.850,13.940,11508
2011.07.28,00:00,13.890,13.940,13.310,13.490,32738
2011.07.29,00:00,13.490,13.700,13.330,13.500,7257
2011.07.30,00:00,13.500,13.630,13.450,13.530,6104
2011.07.31,00:00,13.530,14.900,12.830,13.350,1
2011.08.01,00:00,13.350,13.550,12.850,13.090,21748
2011.08.02,00:00,13.100,13.100,11.500,12.050,1
2011.08.03,00:00,12.050,12.160,8.700,9.260,24751
2011.08.04,00:00,9.260,11.150,9.260,10.750,1
2011.08.05,00:00,10.710,10.990,9.500,9.800,30765
2011.08.06,00:00,9.740,9.950,5.740,6.550,1
2011.08.07,00:00,6.530,9.470,6.010,7.900,24294
2011.08.08,00:00,7.900,8.160,7.060,7.800,1
2011.08.09,00:00,7.800,12.100,7.670,9.990,1
2011.08.10,00:00,9.990,10.400,9.500,9.980,24254
2011.08.11,00:00,9.980,10.500,8.450,9.460,1
2011.08.12,00:00,9.460,9.800,8.910,9.460,1
2011.08.13,00:00,9.470,10.250,9.280,10.130,29759
2011.08.14,00:00,10.130,11.240,9.620,10.800,1
2011.08.15,00:00,10.800,11.890,10.720,11.150,1
2011.08.16,00:00,11.160,11.320,10.810,10.960,15325
2011.08.17,00:00,10.960,11.100,10.660,10.950,22898
2011.08.18,00:00,10.980,11.050,10.810,10.830,8210
2011.08.19,00:00,10.830,11.810,10.830,11.650,1
2011.08.20,00:00,11.650,11.690,11.400,11.450,9915
2011.08.21,00:00,11.450,11.510,11.310,11.310,8720
2011.08.22,00:00,11.310,11.500,10.510,10.900,1
2011.08.23,00:00,10.910,11.300,10.810,10.940,12780
2011.08.24,00:00,10.940,11.080,10.830,10.850,7815
2011.08.25,00:00,10.850,10.890,9.100,9.660,1
2011.08.26,00:00,9.660,9.890,7.640,8.180,17468
2011.08.27,00:00,8.180,9.110,8.120,8.590,21998
2011.08.28,00:00,8.590,9.480,8.450,9.070,24155
2011.08.29,00:00,9.070,9.270,8.650,8.970,21651
2011.08.30,00:00,8.970,9.000,8.550,8.790,11773
2011.08.31,00:00,8.790,8.790,8.010,8.200,19648
2011.09.01,00:00,8.200,8.360,8.100,8.210,11903
2011.09.02,00:00,8.250,8.710,8.230,8.640,16814
2011.09.03,00:00,8.600,8.690,8.360,8.480,6944
2011.09.04,00:00,8.480,8.490,7.850,8.180,19673
2011.09.05,00:00,8.180,8.190,7.250,7.610,30798
2011.09.06,00:00,7.610,7.660,6.120,6.860,16960
2011.09.07,00:00,6.860,7.600,6.530,7.190,1
2011.09.08,00:00,7.200,7.200,6.510,6.530,31886
2011.09.09,00:00,6.530,6.580,4.180,5.030,20825
2011.09.10,00:00,5.030,5.490,4.630,4.770,1
2011.09.11,00:00,4.770,7.400,4.600,5.860,12720
2011.09.12,00:00,5.940,6.580,5.410,6.080,1
2011.09.13,00:00,6.080,6.090,5.700,5.800,23759
2011.09.14,00:00,5.800,5.850,5.330,5.620,1
2011.09.15,00:00,5.620,5.620,4.440,4.840,20684
2011.09.16,00:00,4.840,4.990,4.610,4.820,31651
2011.09.17,00:00,4.820,4.930,4.700,4.770,20303
2011.09.18,00:00,4.760,5.600,4.720,5.200,1
2011.09.19,00:00,5.200,5.640,4.900,5.460,1
2011.09.20,00:00,5.460,6.800,5.450,6.110,1
2011.09.21,00:00,6.110,6.290,5.060,5.610,2628
2011.09.22,00:00,5.610,5.830,5.290,5.430,31651
2011.09.23,00:00,5.430,5.710,5.410,5.550,1
2011.09.24,00:00,5.550,5.640,5.320,5.470,17944
2011.09.25,00:00,5.470,5.490,5.320,5.330,9487
2011.09.26,00:00,5.330,5.400,4.720,4.870,1
2011.09.27,00:00,4.870,5.130,4.780,4.920,24645
2011.09.28,00:00,4.920,4.970,4.630,4.770,30625
2011.09.29,00:00,4.770,4.800,4.670,4.780,14092
2011.09.30,00:00,4.760,5.350,4.740,5.140,1
2011.10.01,00:00,5.140,5.250,4.860,5.030,23460
2011.10.02,00:00,5.030,5.100,4.910,5.030,10457
2011.10.03,00:00,5.030,5.040,4.890,5.020,17289
2011.10.04,00:00,5.020,5.030,4.920,4.960,15793
2011.10.05,00:00,4.960,5.030,4.830,4.870,17586
2011.10.06,00:00,4.870,4.900,4.500,4.730,1
2011.10.07,00:00,4.750,4.800,3.780,4.270,32011
2011.10.08,00:00,4.300,4.340,3.830,4.010,1
2011.10.09,00:00,4.010,4.390,4.010,4.100,1
2011.10.10,00:00,4.100,4.200,4.010,4.100,16858
2011.10.11,00:00,4.100,4.100,3.850,3.930,1
2011.10.12,00:00,3.930,4.450,3.900,4.150,3863
2011.10.13,00:00,4.160,4.200,4.000,4.050,19706
2011.10.14,00:00,4.060,4.110,3.950,3.990,20054
2011.10.15,00:00,3.990,4.050,3.710,3.840,1
2011.10.16,00:00,3.840,3.900,3.400,3.560,1
2011.10.17,00:00,3.560,3.740,2.260,2.560,10818
2011.10.18,00:00,2.540,2.900,2.310,2.420,22323
2011.10.19,00:00,2.420,2.540,2.040,2.270,1
2011.10.20,00:00,2.270,2.390,2.220,2.350,1
2011.10.21,00:00,2.350,2.720,2.330,2.570,7435
2011.10.22,00:00,2.570,3.300,2.550,3.160,1
2011.10.23,00:00,3.160,3.200,2.950,3.170,1
2011.10.24,00:00,3.130,3.200,2.480,2.550,26696
2011.10.25,00:00,2.520,3.040,2.440,2.770,1
2011.10.26,00:00,2.770,2.850,2.650,2.770,29400
2011.10.27,00:00,2.770,3.090,2.730,3.040,1
2011.10.28,00:00,3.040,3.260,2.910,3.190,1
2011.10.29,00:00,3.190,3.830,3.140,3.580,14006
2011.10.30,00:00,3.580,3.650,3.200,3.270,1
2011.10.31,00:00,3.270,3.320,3.070,3.250,30980
2011.11.01,00:00,3.260,3.350,3.070,3.150,1
2011.11.02,00:00,3.150,3.440,3.140,3.250,32311
2011.11.03,00:00,3.250,3.280,3.100,3.150,24520
2011.11.04,00:00,3.170,3.210,3.010,3.110,1
2011.11.05,00:00,3.110,3.150,2.850,2.970,1
2011.11.06,00:00,2.970,3.000,2.920,2.960,17232
2011.11.07,00:00,2.960,3.030,2.950,3.010,23992
2011.11.08,00:00,3.010,3.210,3.010,3.040,1
2011.11.09,00:00,3.040,3.110,2.890,2.950,1
2011.11.10,00:00,2.950,2.970,2.800,2.840,1
2011.11.11,00:00,2.840,3.110,2.820,3.080,1
2011.11.12,00:00,3.080,3.110,3.010,3.030,20383
2011.11.13,00:00,3.030,3.050,2.950,3.000,9624
2011.11.14,00:00,3.000,3.000,2.100,2.220,1
2011.11.15,00:00,2.220,2.490,2.110,2.330,10884
2011.11.16,00:00,2.330,2.600,2.300,2.560,1
2011.11.17,00:00,2.560,2.590,1.990,2.250,1
2011.11.18,00:00,2.250,2.390,2.000,2.050,32599
2011.11.19,00:00,2.050,2.260,2.000,2.200,12765
2011.11.20,00:00,2.200,2.500,2.150,2.200,14195
2011.11.21,00:00,2.200,2.310,2.170,2.290,1
2011.11.22,00:00,2.290,2.350,2.250,2.330,1
2011.11.23,00:00,2.330,2.380,2.270,2.330,1
2011.11.24,00:00,2.330,2.560,2.310,2.430,21728
2011.11.25,00:00,2.430,2.530,2.370,2.510,1
2011.11.26,00:00,2.470,2.530,2.410,2.470,1
2011.11.27,00:00,2.470,2.490,2.420,2.480,22727
2011.11.28,00:00,2.480,2.550,2.440,2.550,1
2011.11.29,00:00,2.550,2.980,2.540,2.750,1
2011.11.30,00:00,2.750,3.090,2.730,2.970,1
2011.12.01,00:00,2.970,3.140,2.930,3.060,1
2011.12.02,00:00,3.060,3.140,3.040,3.120,1
2011.12.03,00:00,3.120,3.130,2.750,2.790,1
2011.12.04,00:00,2.790,2.900,2.610,2.830,29686
2011.12.05,00:00,2.830,2.930,2.780,2.880,30884
2011.12.06,00:00,2.880,3.050,2.870,3.030,1
2011.12.07,00:00,3.030,3.080,2.930,2.990,1
2011.12.08,00:00,2.990,3.010,2.880,2.980,1
2011.12.09,00:00,2.980,3.040,2.940,2.970,1
2011.12.10,00:00,2.970,3.130,2.940,3.050,8769
2011.12.11,00:00,3.060,3.380,2.990,3.250,1
2011.12.12,00:00,3.250,3.290,3.080,3.140,1
2011.12.13,00:00,3.170,3.250,3.140,3.250,32658
2011.12.14,00:00,3.250,3.250,2.990,3.150,6941
2011.12.15,00:00,3.150,3.210,3.110,3.200,30094
2011.12.16,00:00,3.200,3.220,3.150,3.200,29868
2011.12.17,00:00,3.200,3.230,3.160,3.200,16479
2011.12.18,00:00,3.180,3.220,3.180,3.190,10793
2011.12.19,00:00,3.190,3.700,3.190,3.520,8914
2011.12.20,00:00,3.520,4.500,3.480,3.950,1
2011.12.21,00:00,3.920,4.040,3.810,3.890,1
2012.01.01,00:00,4.710,5.500,4.620,5.270,1
2012.01.02,00:00,5.260,5.470,4.800,5.220,3614
2012.01.03,00:00,5.220,5.290,4.650,4.880,1
2012.01.04,00:00,4.880,5.700,4.750,5.570,98
2012.01.05,00:00,5.570,7.220,5.570,6.950,1
2012.01.06,00:00,6.950,7.210,6.130,6.700,21469
2012.01.07,00:00,6.700,7.020,6.380,6.810,1
2012.01.08,00:00,6.810,7.200,6.730,7.110,1
2012.01.09,00:00,7.110,7.190,5.810,6.330,17334
2012.01.10,00:00,6.330,6.890,6.000,6.360,1
2012.01.11,00:00,6.450,7.140,6.410,6.900,1
2012.01.12,00:00,6.900,7.000,6.340,6.800,9044
2012.01.13,00:00,6.800,6.800,6.400,6.410,1
2012.01.14,00:00,6.420,6.950,6.220,6.750,10824
2012.01.15,00:00,6.750,7.080,6.740,7.000,1
2012.01.16,00:00,7.000,7.190,6.510,6.680,1
2012.01.17,00:00,6.680,6.950,4.640,5.600,16801
2012.01.18,00:00,5.600,6.950,5.100,5.920,30072
2012.01.19,00:00,5.920,6.360,5.870,6.360,1
2012.01.20,00:00,6.360,6.580,6.260,6.490,1250
2012.01.21,00:00,6.500,6.550,6.100,6.180,1
2012.01.22,00:00,6.180,6.460,6.100,6.310,1
2012.01.23,00:00,6.310,6.390,6.210,6.360,17693
2012.01.24,00:00,6.360,6.390,6.220,6.290,1
2012.01.25,00:00,6.290,6.320,5.500,5.750,2043
2012.01.26,00:00,5.800,5.920,5.300,5.340,1
2012.01.27,00:00,5.340,5.510,5.050,5.290,1
2012.01.28,00:00,5.290,5.760,5.260,5.630,24172
2012.01.29,00:00,5.630,5.700,5.330,5.380,1
2012.01.30,00:00,5.380,5.600,5.370,5.490,1
2012.01.31,00:00,5.490,5.650,5.430,5.480,1
2012.02.01,00:00,5.530,6.200,5.470,6.080,1
2012.02.02,00:00,6.070,6.200,5.820,6.100,1
2012.02.03,00:00,6.100,6.140,5.720,5.960,1
2012.02.04,00:00,5.960,5.990,5.840,5.870,20619
2012.02.05,00:00,5.870,5.880,5.450,5.690,1
2012.02.06,00:00,5.690,5.720,5.450,5.450,24722
2012.02.07,00:00,5.480,5.780,5.450,5.690,7212
2012.02.08,00:00,5.690,5.850,5.300,5.600,1
2012.02.09,00:00,5.600,5.920,5.500,5.830,24410
2012.02.10,00:00,5.830,5.990,5.800,5.910,1
2012.02.11,00:00,5.910,6.000,5.540,5.600,4175
2012.02.12,00:00,5.600,5.850,5.430,5.520,16377
2012.02.13,00:00,5.520,5.720,5.200,5.260,1
2012.02.14,00:00,5.260,5.450,4.210,4.460,1
2012.02.15,00:00,4.460,4.880,4.200,4.330,30725
2012.02.16,00:00,4.330,4.440,3.880,4.270,1
2012.02.17,00:00,4.270,4.770,4.230,4.410,4876
2012.02.18,00:00,4.390,4.500,4.120,4.220,4867
2012.02.19,00:00,4.220,4.520,4.180,4.390,1
2012.02.20,00:00,4.390,4.470,4.290,4.360,1
2012.02.21,00:00,4.380,4.400,4.210,4.270,1
2012.02.22,00:00,4.270,4.540,4.270,4.430,1
2012.02.23,00:00,4.460,5.200,4.420,5.020,1
2012.02.24,00:00,5.020,5.100,4.830,5.030,24289
2012.02.25,00:00,5.030,5.070,4.650,4.770,20625
2012.02.26,00:00,4.770,5.100,4.770,4.920,4496
2012.02.27,00:00,4.920,4.990,4.890,4.960,29368
2012.02.28,00:00,4.950,5.000,4.740,4.870,1
2012.02.29,00:00,4.870,4.900,4.800,4.860,26536
2012.03.01,00:00,4.860,4.990,4.860,4.920,1
2012.03.02,00:00,4.920,4.950,4.510,4.710,1
2012.03.03,00:00,4.710,4.780,4.510,4.610,1
2012.03.04,00:00,4.610,4.950,4.610,4.820,1
2012.03.05,00:00,4.820,5.050,4.820,4.980,290
2012.03.06,00:00,4.980,5.070,4.900,4.990,1
2012.03.07,00:00,4.990,5.050,4.840,4.940,1
2012.03.08,00:00,4.940,5.000,4.760,4.930,1
2012.03.09,00:00,4.930,4.950,4.820,4.860,32720
2012.03.10,00:00,4.860,4.910,4.750,4.830,28067
2012.03.11,00:00,4.830,4.990,4.810,4.910,1
2012.03.12,00:00,4.910,4.950,4.860,4.890,22046
2012.03.13,00:00,4.890,5.410,4.870,5.270,1
2012.03.14,00:00,5.270,5.450,5.250,5.380,1
2012.03.15,00:00,5.390,5.450,5.260,5.330,1
2012.03.16,00:00,5.350,5.400,5.300,5.340,32715
2012.03.17,00:00,5.340,5.400,5.210,5.220,1
2012.03.18,00:00,5.220,5.340,5.210,5.280,22854
2012.03.19,00:00,5.260,5.310,4.500,4.690,1
2012.03.20,00:00,4.690,4.900,4.590,4.840,805
2012.03.21,00:00,4.840,4.870,4.750,4.820,1
2012.03.22,00:00,4.790,4.880,4.600,4.700,1
2012.03.23,00:00,4.740,4.790,4.600,4.690,1
2012.03.24,00:00,4.690,4.730,4.600,4.680,1
2012.03.25,00:00,4.680,4.680,4.300,4.550,6017
2012.03.26,00:00,4.550,4.740,4.520,4.620,4298
2012.03.27,00:00,4.620,4.850,4.490,4.810,7893
2012.03.28,00:00,4.810,4.840,4.720,4.790,1
2012.03.29,00:00,4.790,4.860,4.710,4.810,1
2012.03.30,00:00,4.810,4.880,4.720,4.860,1
2012.03.31,00:00,4.850,4.950,4.820,4.910,1
2012.04.01,00:00,4.910,4.920,4.730,4.830,1
2012.04.02,00:00,4.830,5.080,4.760,4.970,15125
2012.04.03,00:00,4.970,5.000,4.810,4.950,12943
2012.04.04,00:00,4.950,4.970,4.890,4.910,1
2012.04.05,00:00,4.930,4.940,4.870,4.920,1
2012.04.06,00:00,4.920,4.980,4.880,4.950,1
2012.04.07,00:00,4.950,4.950,4.690,4.690,15408
2012.04.08,00:00,4.690,4.800,4.620,4.790,1
2012.04.09,00:00,4.790,4.880,4.730,4.870,1
2012.04.10,00:00,4.870,4.900,4.760,4.840,1
2012.04.11,00:00,4.840,4.980,4.790,4.930,1497
2012.04.12,00:00,4.930,4.950,4.840,4.920,1
2012.04.13,00:00,4.920,4.950,4.730,4.940,27573
2012.04.14,00:00,4.940,5.030,4.900,4.960,1
2012.04.15,00:00,4.960,4.980,4.860,4.970,1
2012.04.16,00:00,4.970,4.980,4.910,4.930,31156
2012.04.17,00:00,4.960,5.020,4.930,4.980,30643
2012.04.18,00:00,4.980,5.180,4.960,5.120,13591
2012.04.19,00:00,5.120,5.190,5.100,5.140,1
2012.04.20,00:00,5.140,5.480,5.100,5.350,1
2012.04.21,00:00,5.350,5.480,5.110,5.260,1
2012.04.22,00:00,5.260,5.330,5.100,5.200,1
2012.04.23,00:00,5.200,5.220,4.960,4.960,1
2012.04.24,00:00,4.960,5.200,4.950,5.100,5450
2012.04.25,00:00,5.100,5.180,5.040,5.130,1
2012.04.26,00:00,5.130,5.180,4.990,5.100,1
2012.04.27,00:00,5.100,5.120,5.030,5.110,25866
2012.04.28,00:00,5.100,5.110,4.850,4.980,26052
2012.04.29,00:00,4.980,5.020,4.880,4.900,22224
2012.04.30,00:00,4.900,5.000,4.870,4.950,1
2012.05.01,00:00,4.950,5.000,4.920,5.000,1
2012.05.02,00:00,5.000,5.180,4.970,5.070,30425
2012.05.03,00:00,5.070,5.180,5.020,5.140,1
2012.05.04,00:00,5.110,5.150,5.070,5.070,1
2012.05.05,00:00,5.070,5.120,5.030,5.080,18839
2012.05.06,00:00,5.080,5.100,5.010,5.050,19297
2012.05.07,00:00,5.050,5.100,4.970,5.060,1
2012.05.08,00:00,5.060,5.100,4.960,5.050,2664
2012.05.09,00:00,5.050,5.100,5.000,5.040,1
2012.05.10,00:00,5.040,5.130,4.800,4.850,4444
2012.05.11,00:00,4.850,5.000,4.800,4.960,1
2012.05.12,00:00,4.960,5.000,4.920,4.950,20871
2012.05.13,00:00,4.950,5.000,4.920,4.930,14043
2012.05.14,00:00,4.930,5.040,4.900,5.010,1
2012.05.15,00:00,5.020,5.040,4.950,5.040,1
2012.05.16,00:00,5.040,5.130,5.000,5.090,3831
2012.05.17,00:00,5.090,5.100,5.050,5.100,26620
2012.05.18,00:00,5.100,5.130,5.060,5.120,1
2012.05.19,00:00,5.120,5.140,5.070,5.100,23152
2012.05.20,00:00,5.100,5.150,5.090,5.090,18688
2012.05.21,00:00,5.100,5.130,5.060,5.100,1
2012.05.22,00:00,5.100,5.120,5.050,5.100,1
2012.05.23,00:00,5.100,5.170,5.070,5.140,1
2012.05.24,00:00,5.140,5.150,5.070,5.120,28915
2012.05.25,00:00,5.120,5.150,5.100,5.150,23072
2012.05.26,00:00,5.150,5.150,5.100,5.100,16590
2012.05.27,00:00,5.100,5.150,5.100,5.140,15748
2012.05.28,00:00,5.140,5.160,5.110,5.140,27557
2012.05.29,00:00,5.140,5.160,5.020,5.150,1
2012.05.30,00:00,5.150,5.170,5.100,5.140,1
2012.05.31,00:00,5.140,5.200,5.110,5.180,1
2012.06.01,00:00,5.200,5.280,5.180,5.280,1
2012.06.02,00:00,5.280,5.280,5.210,5.250,15166
2012.06.03,00:00,5.250,5.250,5.210,5.210,12677
2012.06.04,00:00,5.210,5.280,5.180,5.270,1
2012.06.05,00:00,5.270,5.500,5.220,5.440,18394
2012.06.06,00:00,5.450,5.490,5.390,5.460,1
2012.06.07,00:00,5.460,5.590,5.410,5.590,1
2012.06.08,00:00,5.590,5.660,5.560,5.630,1
2012.06.09,00:00,5.630,5.700,5.460,5.560,1
2012.06.10,00:00,5.560,5.580,5.430,5.470,24394
2012.06.11,00:00,5.470,5.600,5.430,5.570,1
2012.06.12,00:00,5.600,5.750,5.500,5.700,13443
2012.06.13,00:00,5.730,5.960,5.660,5.930,1
2012.06.14,00:00,5.930,5.970,5.810,5.950,1
2012.06.15,00:00,5.950,6.590,5.880,6.500,99
2012.06.16,00:00,6.500,6.600,6.260,6.400,12658
2012.06.17,00:00,6.400,6.530,6.100,6.160,1
2012.06.18,00:00,6.160,6.360,6.030,6.310,1
2012.06.19,00:00,6.310,6.530,6.280,6.500,1
2012.06.20,00:00,6.500,6.710,6.450,6.670,1
2012.06.21,00:00,6.670,6.800,6.560,6.680,1
2012.06.22,00:00,6.680,6.800,6.430,6.550,1
2012.06.23,00:00,6.550,6.650,6.400,6.430,23586
2012.06.24,00:00,6.430,6.470,6.350,6.350,1
2012.06.25,00:00,6.350,6.450,6.220,6.300,1
2012.06.26,00:00,6.310,6.470,6.290,6.420,1
2012.06.27,00:00,6.420,6.650,6.400,6.650,1
2012.06.28,00:00,6.650,6.670,6.490,6.610,1
2012.06.29,00:00,6.610,6.680,6.540,6.650,26297
2012.06.30,00:00,6.650,6.690,6.600,6.690,20589
2012.07.01,00:00,6.690,6.690,6.540,6.630,20574
2012.07.02,00:00,6.600,6.770,6.580,6.760,32361
2012.07.03,00:00,6.760,6.760,6.400,6.450,5529
2012.07.04,00:00,6.450,6.550,6.450,6.510,1
2012.07.05,00:00,6.510,6.770,6.480,6.670,1
2012.07.06,00:00,6.670,6.720,6.550,6.650,1
2012.07.07,00:00,6.650,6.870,6.630,6.760,1
2012.07.08,00:00,6.760,6.860,6.720,6.800,25633
2012.07.09,00:00,6.800,7.100,6.740,7.020,1
2012.07.10,00:00,7.020,7.250,6.960,7.200,4526
2012.07.11,00:00,7.200,7.260,7.020,7.150,1
2012.07.12,00:00,7.170,7.900,7.100,7.760,1
2012.07.13,00:00,7.690,7.820,7.420,7.670,1
2012.07.14,00:00,7.670,7.670,7.520,7.540,16004
2012.07.15,00:00,7.540,7.700,7.450,7.620,26975
2012.07.16,00:00,7.620,8.650,7.620,8.500,1
2012.07.17,00:00,8.500,9.490,7.320,8.800,14194
2012.07.18,00:00,8.800,9.400,8.500,9.110,1
2012.07.19,00:00,9.110,9.230,8.820,8.870,1
2012.07.20,00:00,8.870,8.870,7.600,8.520,23586
2012.07.21,00:00,8.520,9.700,7.960,8.850,8845
2012.07.22,00:00,8.850,8.970,8.270,8.410,30068
2012.07.23,00:00,8.410,9.200,7.750,8.450,15321
2012.07.24,00:00,8.450,8.850,8.340,8.600,1
2012.07.25,00:00,8.550,8.900,8.370,8.800,1
